systemSku,Inventory
210000033712,0
210000033713,0
210000033714,0
210000033715,0
210000033716,0
210000033717,0
210000033718,0
210000033719,0
210000033720,0
210000033721,3
210000033722,7
210000033723,0
210000033724,6
210000033725,1
210000033726,0
210000033727,0
210000033728,0
210000033729,0
210000033730,0
210000033731,0
210000033732,0
210000033733,2
210000033734,2
210000033735,2
210000033736,2
210000033737,2
210000033738,5
210000033739,6
210000033740,5
210000033741,0
210000033742,18
210000033743,21
210000033744,12
210000033745,0
210000033746,3
210000033747,2
210000033748,2
210000033749,1
210000033750,4
210000033751,1
210000033752,2
210000033753,4
210000033754,3
210000033755,2
210000033756,2
210000033757,0
210000033758,0
210000033759,0
210000033760,0
210000033770,4
210000033771,10
210000033772,12
210000033773,15
210000033774,1
210000033775,0
210000033776,0
210000033777,0
210000033778,0
210000033779,0
210000033780,10
210000033781,13
210000033782,19
210000033783,13
210000033784,0
210000033785,11
210000033786,12
210000033787,11
210000033788,13
210000033789,7
210000033790,9
210000033791,13
210000033792,23
210000033793,11
210000033794,3
210000033795,14
210000033796,21
210000033797,22
210000033798,16
210000033799,3
210000033800,5
210000033801,9
210000033802,6
210000033803,5
210000033804,0
210000033805,6
210000033806,18
210000033807,29
210000033808,13
210000033809,4
210000033810,3
210000033811,20
210000033812,30
210000033813,13
210000033814,4
210000033815,3
210000033816,16
210000033817,22
210000033818,13
210000033819,4
210000033820,0
210000033821,0
210000033822,0
210000033823,0
210000033824,1
210000033825,4
210000033826,4
210000033827,3
210000033828,4
210000033829,2
210000033830,0
210000033831,0
210000033832,0
210000033833,1
210000033834,1
210000033835,0
210000033836,2
210000033837,2
210000033838,2
210000033839,2
210000033845,7
210000033846,7
210000033847,10
210000033848,8
210000033849,1
210000033855,0
210000033856,0
210000033857,0
210000033858,0
210000033859,0
210000033860,1
210000033861,0
210000033862,0
210000033863,1
210000033864,0
210000033865,1
210000033866,1
210000033867,1
210000033868,2
210000033869,0
210000033870,0
210000033871,2
210000033872,2
210000033873,0
210000033874,1
210000033875,0
210000033876,0
210000033877,0
210000033878,0
210000033879,0
210000033880,0
210000033881,0
210000033882,0
210000033883,0
210000033884,0
210000033885,15
210000033886,16
210000033887,16
210000033888,12
210000033889,7
210000033890,15
210000033891,16
210000033892,16
210000033893,12
210000033894,7
210000033895,1
210000033896,2
210000033897,2
210000033898,1
210000033899,1
210000033900,0
210000033901,3
210000033902,0
210000033903,0
210000033904,0
210000033905,1
210000033906,3
210000033907,3
210000033908,2
210000033909,1
210000033910,1
210000033911,6
210000033912,3
210000033913,2
210000033914,1
210000033915,2
210000033916,3
210000033917,0
210000033918,0
210000033919,0
210000033920,3
210000033921,4
210000033922,3
210000033923,2
210000033924,1
210000033925,2
210000033926,2
210000033927,2
210000033928,1
210000033929,0
210000033930,2
210000033931,9
210000033932,3
210000033933,4
210000033934,1
210000033950,0
210000033951,1
210000033952,3
210000033953,4
210000033954,3
210000033955,1
210000033956,3
210000033957,2
210000033958,2
210000033959,1
210000033965,0
210000033966,0
210000033967,0
210000033968,0
210000033969,0
210000033975,0
210000033976,0
210000033977,0
210000033978,4
210000033979,2
210000033985,0
210000033986,0
210000033987,0
210000033988,0
210000033989,0
210000033990,0
210000033991,0
210000033992,0
210000033993,0
210000033994,1
210000033995,0
210000033996,1
210000033997,0
210000033998,0
210000033999,0
210000034000,10
210000034001,7
210000034002,3
210000034003,10
210000034004,10
210000034005,6
210000034006,0
210000034007,0
210000034008,2
210000034009,3
210000034012,0
210000034013,0
210000034014,0
210000034015,0
210000034016,4
210000034017,6
210000034018,8
210000034019,12
210000034020,0
210000034021,19
210000034022,4
210000034023,3
210000034024,9
210000034025,7
210000034026,0
210000034027,0
210000034028,0
210000034029,7
210000034030,0
210000034031,4
210000034032,6
210000034033,8
210000034034,1
210000034035,0
210000034036,0
210000034037,0
210000034038,0
210000034039,0
210000034040,5
210000034041,0
210000034042,0
210000034043,5
210000034044,2
210000034045,5
210000034046,12
210000034047,4
210000034048,0
210000034049,3
210000034050,78
210000034051,3
210000034052,16
210000034053,3
210000034054,11
210000034055,21
210000034056,3
210000034057,5
210000034058,7
210000034059,1
210000034060,4
210000034061,9
210000034062,5
210000034063,0
210000034064,0
210000034065,0
210000034066,0
210000034067,0
210000034068,0
210000034072,22
210000034073,79
210000034074,7
210000034075,0
210000034076,0
210000034077,1
210000034078,0
210000034079,0
210000034080,3
210000034081,2
210000034082,4
210000034083,1
210000034084,7
210000034085,7
210000034086,2
210000034087,10
210000034088,4
210000034089,1
210000034091,0
210000034092,2
210000034093,1
210000034094,0
210000034095,0
210000034096,0
210000034097,0
210000034098,0
210000034099,0
210000034101,0
210000034102,0
210000034103,0
210000034104,0
210000034105,0
210000034106,0
210000034107,0
210000034108,0
210000034109,2
210000034110,0
210000034111,0
210000034112,3
210000034113,18
210000034115,5
210000034123,23
210000034169,0
210000039404,62
210000039438,1
210000039439,0
210000039440,0
210000039441,1
210000039539,0
210000039540,3
210000039541,6
210000039542,2
210000039544,3
210000039589,3
210000039590,0
210000039591,0
210000039592,0
210000039593,0
210000039594,0
210000039595,0
210000039597,0
210000039598,1
210000039599,0
210000039600,1
210000039601,2
210000039602,0
210000039640,1
210000039643,2
210000039658,0
210000039659,0
210000039660,0
210000039661,0
210000039662,0
210000039663,0
210000039664,0
210000039665,0
210000039666,0
210000039667,0
210000039668,0
210000039669,0
210000039670,0
210000039671,0
210000039672,0
210000039673,0
210000039674,0
210000039675,0
210000039676,0
210000039677,0
210000039678,0
210000039682,0
210000039686,0
210000039687,0
210000039688,0
210000039689,0
210000039690,0
210000039691,0
210000039692,0
210000039704,3
210000039705,4
210000039826,0
210000039827,1
210000039829,2
210000039834,1
210000039846,0
210000039847,8
210000039848,0
210000039853,0
210000039891,0
210000039894,0
210000039895,0
210000039896,0
210000039945,11
210000039946,15
210000040007,13
210000040009,0
210000040010,0
210000040013,0
210000040014,0
210000040015,0
210000040016,2
210000040017,1
210000040018,8
210000040020,2
210000040021,2
210000040022,0
210000040023,0
210000040024,8
210000040025,0
210000040026,0
210000040027,3
210000040028,1
210000040029,10
210000040030,2
210000040031,10
210000040032,5
210000040033,0
210000040034,3
210000040035,0
210000040036,15
210000040037,0
210000040038,6
210000040039,10
210000040040,0
210000040041,7
210000040042,4
210000040043,9
210000040044,3
210000040045,4
210000040046,6
210000040047,0
210000040048,0
210000040049,0
210000040050,2
210000040051,4
210000040052,2
210000040054,3
210000040055,0
210000040056,0
210000040057,0
210000040058,0
210000040059,0
210000040060,0
210000040061,2
210000040062,0
210000040063,0
210000040064,0
210000040065,0
210000040066,0
210000040067,0
210000040068,4
210000040069,0
210000040071,13
210000040072,0
210000040073,8
210000040074,4
210000040075,16
210000040076,0
210000040077,0
210000040078,0
210000040079,0
210000040080,0
210000040081,1
210000040082,0
210000040083,1
210000040084,0
210000040085,0
210000040086,2
210000040087,2
210000040088,2
210000040089,0
210000040090,0
210000040091,1
210000040092,4
210000040093,5
210000040094,0
210000040095,0
210000040096,0
210000040097,11
210000040098,0
210000040099,0
210000040100,0
210000040101,0
210000040102,0
210000040103,0
210000040104,0
210000040105,0
210000040106,0
210000040107,0
210000040108,0
210000040109,0
210000040110,0
210000040111,0
210000040112,0
210000040113,0
210000040114,0
210000040115,0
210000040116,0
210000040117,0
210000040118,0
210000040119,0
210000040120,0
210000040121,0
210000040122,0
210000040123,0
210000040124,0
210000040125,0
210000040126,0
210000040127,0
210000040128,0
210000040129,2
210000040131,1
210000040132,3
210000040133,1
210000040134,0
210000040135,1
210000040136,0
210000040137,0
210000040138,0
210000040139,1
210000040140,0
210000040141,2
210000040142,6
210000040143,6
210000040144,2
210000040145,1
210000040146,5
210000040147,10
210000040148,8
210000040149,2
210000040150,1
210000040151,0
210000040152,0
210000040153,0
210000040154,0
210000040155,1
210000040156,0
210000040157,0
210000040158,0
210000040159,2
210000040160,0
210000040161,6
210000040162,4
210000040163,8
210000040164,3
210000040165,0
210000040166,1
210000040167,0
210000040168,4
210000040169,2
210000040170,1
210000040171,0
210000040172,0
210000040173,0
210000040174,1
210000040175,1
210000040176,3
210000040177,4
210000040178,2
210000040179,0
210000040180,0
210000040181,0
210000040182,7
210000040183,9
210000040184,2
210000040185,1
210000040186,0
210000040187,1
210000040188,4
210000040189,1
210000040190,0
210000040191,0
210000040192,16
210000040193,16
210000040194,166
210000040195,930
210000040196,0
210000040197,8
210000040198,0
210000040199,2
210000040200,0
210000040208,47
210000040209,41
210000040210,0
210000040211,6
210000040212,0
210000040213,44
210000040214,2
210000040216,24
210000040217,5
210000040218,0
210000040219,13
210000040220,3
210000040221,3
210000040222,6
210000040223,3
210000040224,3
210000040225,3
210000040226,6
210000040227,5
210000040228,3
210000040229,12
210000040651,1
210000040652,3
210000040653,0
210000040654,0
210000040670,1
210000040671,2
210000040672,2
210000041043,24
210000041045,1
210000041046,0
210000041047,0
210000041048,0
210000041049,0
210000041050,2
210000041051,3
210000041615,0
210000041616,0
210000041617,0
210000041618,0
210000041619,0
210000041620,0
210000041621,1
210000041622,0
210000041623,0
210000041624,0
210000041625,0
210000041626,0
210000041627,0
210000041628,0
210000041629,0
210000041630,0
210000041631,0
210000041632,0
210000041633,0
210000041634,2
210000041635,0
210000041636,0
210000041637,0
210000041638,0
210000041639,0
210000041640,0
210000041641,0
210000041642,0
210000041643,0
210000041644,0
210000041645,0
210000041646,0
210000041647,0
210000041648,0
210000041649,0
210000041653,0
210000041654,0
210000041655,0
210000041656,0
210000041657,0
210000041658,1
210000041659,0
210000041660,0
210000041661,1
210000041662,0
210000041663,0
210000041664,0
210000041665,0
210000041666,1
210000041667,0
210000041668,1
210000041669,0
210000041670,0
210000041671,4
210000041672,1
210000041673,0
210000041674,2
210000041675,2
210000041676,2
210000041677,3
210000041678,0
210000041679,0
210000041680,0
210000041681,0
210000041682,0
210000041683,0
210000041684,0
210000041685,0
210000041686,0
210000041687,0
210000041688,0
210000041689,0
210000041690,0
210000041691,0
210000041692,0
210000041693,0
210000041694,0
210000041695,0
210000041696,0
210000041697,0
210000041698,0
210000041699,0
210000041700,2
210000041701,0
210000041702,0
210000041703,0
210000041704,0
210000041705,0
210000041706,0
210000041707,0
210000041708,0
210000041709,0
210000041710,0
210000041711,0
210000041712,0
210000041713,0
210000041714,0
210000041715,0
210000041716,0
210000041717,0
210000041718,0
210000041719,0
210000041720,0
210000041721,0
210000041722,0
210000041723,0
210000041724,0
210000041725,0
210000041726,0
210000041727,0
210000041728,0
210000041729,0
210000041730,0
210000041731,7
210000041732,0
210000041733,0
210000041734,0
210000041735,0
210000041736,0
210000041737,0
210000041738,0
210000041739,0
210000041740,0
210000041741,0
210000041742,0
210000041743,0
210000041744,0
210000041745,0
210000041746,0
210000041747,0
210000041748,0
210000041752,0
210000041753,0
210000041754,0
210000041755,0
210000041756,0
210000041757,0
210000041758,0
210000041759,1
210000041760,0
210000041761,0
210000041762,0
210000041763,0
210000041764,0
210000041765,0
210000041766,0
210000041767,0
210000041768,0
210000041769,0
210000041770,0
210000041771,0
210000041772,0
210000041773,0
210000041775,0
210000041776,0
210000041777,0
210000041778,0
210000041779,0
210000041780,0
210000041781,0
210000041782,0
210000041783,0
210000041785,0
210000041786,0
210000041787,0
210000041788,0
210000041789,0
210000041790,0
210000041791,0
210000041792,0
210000041793,1
210000041794,1
210000041795,0
210000041796,0
210000041797,0
210000041798,0
210000041799,0
210000041800,0
210000041801,0
210000041802,1
210000041803,0
210000041804,0
210000041805,0
210000041806,0
210000041807,0
210000041808,0
210000041809,0
210000041810,0
210000041811,0
210000041812,0
210000041813,0
210000041814,0
210000041815,0
210000041816,1
210000041817,2
210000041818,1
210000041819,4
210000041820,0
210000041821,0
210000041822,1
210000041823,0
210000041824,0
210000041825,0
210000041826,0
210000041827,0
210000041828,0
210000041829,0
210000041830,0
210000041831,0
210000041832,0
210000041833,0
210000041834,0
210000041835,0
210000041836,0
210000041837,0
210000041838,0
210000041839,0
210000041840,0
210000041841,0
210000041842,0
210000041843,0
210000041844,0
210000041845,0
210000041846,0
210000041847,0
210000041848,0
210000041849,0
210000041850,0
210000041851,0
210000041852,0
210000041855,6
210000041856,0
210000041857,0
210000041858,0
210000041859,0
210000041860,0
210000041861,0
210000041862,0
210000041863,0
210000041864,0
210000041865,0
210000041868,0
210000041869,0
210000041870,0
210000041871,0
210000041875,0
210000041876,0
210000041877,0
210000041878,0
210000041880,0
210000041881,0
210000041882,0
210000041884,0
210000041885,0
210000041886,0
210000041887,0
210000041888,1
210000041889,0
210000041890,0
210000041891,1
210000041892,0
210000041893,0
210000041894,0
210000041895,0
210000041896,0
210000041897,0
210000041898,0
210000041899,0
210000041900,0
210000041901,0
210000041902,0
210000041903,0
210000041904,0
210000041905,5
210000041906,0
210000041907,0
210000041908,0
210000041909,0
210000041910,0
210000041911,0
210000041912,0
210000041913,0
210000041915,0
210000041917,0
210000041920,0
210000041921,0
210000041922,0
210000041923,0
210000041924,0
210000041925,0
210000041926,0
210000041927,0
210000041928,0
210000041929,0
210000041930,0
210000041931,0
210000041935,0
210000041936,0
210000041937,0
210000041938,0
210000041939,0
210000041940,0
210000041941,0
210000041942,4
210000041943,0
210000041944,0
210000041945,4
210000041946,0
210000041947,0
210000041948,4
210000041949,0
210000041950,2
210000041951,1
210000041952,0
210000041953,0
210000041954,6
210000041955,1
210000041956,0
210000041957,0
210000041958,0
210000041960,0
210000041961,0
210000041962,0
210000041963,0
210000041964,0
210000041965,0
210000041966,0
210000041967,0
210000041968,0
210000041970,0
210000041971,0
210000041972,0
210000041973,0
210000041974,0
210000041975,0
210000041976,0
210000041977,0
210000041978,1
210000041979,0
210000041980,1
210000041981,0
210000041982,0
210000041983,0
210000041984,0
210000041985,0
210000041986,1
210000041987,1
210000041988,3
210000041989,0
210000041990,0
210000041991,0
210000041992,0
210000041993,0
210000041994,0
210000041995,0
210000041996,0
210000041997,0
210000041998,0
210000041999,0
210000042000,0
210000042003,6
210000042004,4
210000042005,0
210000042006,0
210000042007,1
210000042008,3
210000042009,0
210000042010,0
210000042011,0
210000042012,0
210000042013,0
210000042014,0
210000042015,0
210000042016,0
210000042017,0
210000042018,0
210000042019,0
210000042020,0
210000042021,0
210000042022,0
210000042023,0
210000042024,0
210000042025,0
210000042026,0
210000042027,0
210000042028,0
210000042029,0
210000042030,0
210000042031,0
210000042032,0
210000042033,0
210000042034,0
210000042035,7
210000042036,0
210000042037,0
210000042038,0
210000042039,0
210000042040,0
210000042041,0
210000042042,0
210000042043,0
210000042044,0
210000042045,0
210000042046,0
210000042047,0
210000042048,0
210000042049,0
210000042050,0
210000042051,0
210000042052,0
210000042053,0
210000042054,0
210000042055,0
210000042056,0
210000042057,0
210000042060,0
210000042061,0
210000042062,0
210000042063,0
210000042067,0
210000042068,0
210000042069,0
210000042070,0
210000042072,0
210000042073,0
210000042074,0
210000042076,0
210000042077,0
210000042078,0
210000042079,0
210000042080,0
210000042081,0
210000042082,0
210000042083,0
210000042084,0
210000042086,0
210000042088,0
210000042091,0
210000042092,0
210000042093,0
210000042094,0
210000042095,0
210000042096,0
210000042097,0
210000042098,0
210000042099,0
210000042100,0
210000042101,0
210000042102,0
210000042106,0
210000042107,0
210000042108,0
210000042109,0
210000042110,0
210000042111,0
210000042112,0
210000042113,1
210000042114,0
210000042115,0
210000042116,1
210000042117,0
210000042118,0
210000042119,0
210000042120,0
210000042121,0
210000042122,0
210000042123,0
210000042124,0
210000042125,4
210000042126,0
210000042127,0
210000042128,0
210000042129,0
210000042131,0
210000042132,0
210000042133,0
210000042134,0
210000042135,0
210000042136,0
210000042137,0
210000042138,0
210000042139,0
210000042141,0
210000042142,0
210000042143,0
210000042144,0
210000042145,0
210000042146,0
210000042147,0
210000042148,0
210000042149,3
210000042150,3
210000042151,0
210000042152,1
210000042153,1
210000042154,0
210000042155,1
210000042156,4
210000042157,1
210000042158,2
210000042159,3
210000042160,0
210000042161,0
210000042162,0
210000042163,0
210000042164,0
210000042165,0
210000042166,0
210000042167,0
210000042168,0
210000042169,0
210000042170,0
210000042171,0
210000042174,1
210000042175,4
210000042176,0
210000042177,3
210000042178,0
210000042179,2
210000042180,4
210000042181,0
210000042182,0
210000042183,0
210000042184,0
210000042185,0
210000042186,0
210000042187,0
210000042188,0
210000042189,0
210000042190,0
210000042191,0
210000042192,0
210000042193,0
210000042194,0
210000042195,0
210000042196,0
210000042197,0
210000042198,0
210000042199,0
210000042200,0
210000042201,0
210000042202,0
210000042203,0
210000042204,0
210000042205,0
210000042206,0
210000042207,0
210000042208,0
210000042209,0
210000042210,0
210000042211,12
210000042212,0
210000042213,0
210000042214,0
210000042215,0
210000042216,0
210000042217,0
210000042218,0
210000042219,0
210000042220,0
210000042221,0
210000042222,0
210000042223,3
210000042224,0
210000042225,0
210000042226,0
210000042227,0
210000042228,0
210000042229,0
210000042230,0
210000042231,0
210000042232,0
210000042233,0
210000042234,0
210000042235,0
210000042236,0
210000042237,0
210000042238,0
210000042239,0
210000042240,0
210000042241,0
210000042242,0
210000042243,0
210000042244,0
210000042245,0
210000042248,0
210000042249,0
210000042250,0
210000042251,0
210000042255,0
210000042256,0
210000042257,0
210000042258,0
210000042260,0
210000042261,0
210000042262,0
210000042264,0
210000042265,0
210000042266,0
210000042267,0
210000042268,0
210000042269,0
210000042270,0
210000042271,0
210000042272,0
210000042273,0
210000042274,0
210000042275,0
210000042276,0
210000042277,0
210000042278,0
210000042279,0
210000042280,0
210000042281,0
210000042282,0
210000042283,0
210000042284,0
210000042285,0
210000042286,0
210000042288,0
210000042290,0
210000042291,0
210000042292,0
210000042293,0
210000042294,0
210000042295,0
210000042296,0
210000042297,0
210000042298,0
210000042299,0
210000042300,0
210000042301,0
210000042302,0
210000042303,0
210000042304,0
210000042305,0
210000042306,0
210000042307,1
210000042308,0
210000042309,0
210000042310,1
210000042311,1
210000042312,0
210000042313,0
210000042314,0
210000042315,0
210000042316,0
210000042317,0
210000042318,0
210000042319,0
210000042320,0
210000042321,0
210000042322,0
210000042323,0
210000042324,0
210000042325,0
210000042326,0
210000042327,0
210000042328,0
210000042329,0
210000042330,0
210000042331,1
210000042332,0
210000042333,0
210000042334,0
210000042335,0
210000042336,0
210000042337,0
210000042338,0
210000042339,0
210000042340,0
210000042341,0
210000042342,0
210000042343,0
210000042344,0
210000042345,0
210000042346,0
210000042347,0
210000042348,3
210000042349,0
210000042350,0
210000042351,0
210000042352,0
210000042353,0
210000042354,0
210000042355,0
210000042356,0
210000042358,0
210000042360,0
210000042363,0
210000042364,0
210000042365,2
210000042366,0
210000042367,0
210000042368,0
210000042369,0
210000042370,0
210000042371,0
210000042372,0
210000042373,0
210000042374,0
210000042378,0
210000042379,3
210000042380,0
210000042381,0
210000042382,0
210000042383,0
210000042384,0
210000042385,5
210000042386,0
210000042387,0
210000042388,4
210000042389,0
210000042390,0
210000042391,4
210000042392,0
210000042393,5
210000042394,2
210000042395,0
210000042396,0
210000042397,4
210000042398,1
210000042399,0
210000042400,0
210000042401,0
210000042403,0
210000042404,0
210000042405,0
210000042406,0
210000042407,0
210000042408,0
210000042409,0
210000042410,0
210000042411,0
210000042413,0
210000042414,0
210000042415,0
210000042416,0
210000042417,0
210000042418,1
210000042419,1
210000042420,0
210000042421,5
210000042422,4
210000042423,0
210000042424,0
210000042425,0
210000042426,0
210000042427,1
210000042428,3
210000042429,4
210000042430,3
210000042431,3
210000042432,0
210000042433,0
210000042434,0
210000042435,0
210000042436,0
210000042437,0
210000042438,0
210000042439,0
210000042440,0
210000042441,0
210000042442,0
210000042443,0
210000042446,7
210000042447,4
210000042448,5
210000042449,5
210000042450,0
210000042451,4
210000042452,1
210000042453,0
210000042454,0
210000042455,0
210000042456,0
210000042457,0
210000042458,0
210000042459,0
210000042460,0
210000042461,0
210000042462,0
210000042463,0
210000042464,0
210000042465,0
210000042466,0
210000042467,0
210000042468,0
210000042469,0
210000042470,0
210000042471,0
210000042472,0
210000042473,0
210000042474,0
210000042475,0
210000042476,0
210000042477,0
210000042478,0
210000042479,0
210000042480,0
210000042481,0
210000042482,0
210000042483,0
210000042484,0
210000042485,0
210000042486,0
210000042487,0
210000042488,0
210000042489,0
210000042490,0
210000042491,0
210000042492,0
210000042493,0
210000042494,7
210000042495,0
210000042496,0
210000042497,0
210000042498,0
210000042499,0
210000042500,0
210000042501,0
210000042502,0
210000042503,0
210000042504,0
210000042505,0
210000042506,0
210000042507,0
210000042508,0
210000042509,0
210000042510,0
210000042511,0
210000042512,0
210000042513,0
210000042514,0
210000042515,0
210000042516,0
210000042519,0
210000042520,0
210000042521,0
210000042522,0
210000042526,0
210000042527,0
210000042528,0
210000042529,0
210000042531,0
210000042532,0
210000042533,0
210000042535,0
210000042536,0
210000042538,0
210000042540,0
210000042541,0
210000042542,0
210000042543,0
210000042544,0
210000042545,0
210000042546,0
210000042547,0
210000042548,0
210000042549,0
210000042550,0
210000042551,0
210000042552,3
210000042553,0
210000042554,0
210000042555,0
210000042556,0
210000042557,3
210000042558,0
210000042559,0
210000042560,0
210000042561,0
210000042562,0
210000042563,1
210000042564,0
210000042565,0
210000042566,0
210000042567,0
210000042568,0
210000042569,0
210000042570,0
210000042571,0
210000042572,0
210000042573,0
210000042574,0
210000042575,0
210000042576,0
210000042577,0
210000042578,0
210000042579,0
210000042580,0
210000042581,1
210000042582,0
210000042583,0
210000042584,1
210000042585,0
210000042586,0
210000042587,0
210000042588,0
210000042589,0
210000042590,0
210000042591,0
210000042592,0
210000042593,0
210000042594,0
210000042595,0
210000042596,0
210000042597,0
210000042599,0
210000042601,0
210000042604,0
210000042605,0
210000042606,2
210000042607,0
210000042608,0
210000042609,0
210000042610,0
210000042611,0
210000042612,0
210000042613,0
210000042614,0
210000042615,0
210000042619,0
210000042620,6
210000042621,0
210000042622,0
210000042623,0
210000042624,0
210000042625,0
210000042626,4
210000042627,0
210000042628,0
210000042629,5
210000042630,0
210000042631,0
210000042632,5
210000042633,0
210000042634,3
210000042635,1
210000042636,1
210000042637,0
210000042638,0
210000042639,0
210000042640,0
210000042641,0
210000042642,0
210000042644,0
210000042645,0
210000042646,0
210000042647,0
210000042648,0
210000042649,0
210000042650,0
210000042651,0
210000042652,0
210000042654,0
210000042655,0
210000042656,0
210000042657,0
210000042658,0
210000042659,1
210000042660,1
210000042661,0
210000042662,4
210000042663,2
210000042664,0
210000042665,1
210000042666,0
210000042667,0
210000042668,1
210000042669,4
210000042670,4
210000042671,4
210000042672,4
210000042673,0
210000042674,0
210000042675,0
210000042676,0
210000042677,0
210000042678,0
210000042679,0
210000042680,0
210000042681,0
210000042682,0
210000042683,0
210000042684,0
210000042687,1
210000042688,4
210000042689,0
210000042690,0
210000042691,0
210000042692,1
210000042693,0
210000042694,0
210000042695,0
210000042696,0
210000042697,0
210000042698,0
210000042699,0
210000042700,0
210000042701,0
210000042702,0
210000042703,0
210000042704,0
210000042705,0
210000042706,0
210000042707,0
210000042708,0
210000042709,0
210000042710,0
210000042711,0
210000042712,0
210000042713,0
210000042714,0
210000042715,0
210000042716,0
210000042717,0
210000042718,0
210000042719,0
210000042720,0
210000042721,0
210000042722,0
210000042723,0
210000042724,0
210000042725,0
210000042726,0
210000042727,0
210000042728,0
210000042729,0
210000042730,0
210000042731,0
210000042732,0
210000042733,0
210000042734,0
210000042735,10
210000042736,0
210000042737,0
210000042738,0
210000042739,0
210000042740,0
210000042741,0
210000042742,0
210000042743,0
210000042744,0
210000042745,0
210000042746,0
210000042747,0
210000042748,0
210000042749,0
210000042750,0
210000042751,0
210000042752,0
210000042753,0
210000042754,0
210000042755,0
210000042756,0
210000042757,0
210000042760,0
210000042761,0
210000042762,0
210000042763,0
210000042767,0
210000042768,0
210000042769,0
210000042770,0
210000042772,0
210000042773,0
210000042774,0
210000042776,0
210000042777,0
210000042778,0
210000042779,0
210000042780,0
210000042781,0
210000042782,0
210000042783,0
210000042784,0
210000042785,0
210000042786,0
210000042787,0
210000042788,0
210000042789,0
210000042790,0
210000042791,7
210000042792,0
210000042793,0
210000042794,0
210000042795,0
210000042796,0
210000042797,0
210000042798,0
210000042799,0
210000042800,0
210000042801,0
210000042802,29
210000042803,35
210000042804,3
210000042805,0
210000042806,0
210000042807,24
210000042808,0
210000042809,0
210000042810,0
210000042811,0
210000042812,0
210000042813,0
210000042814,0
210000042815,0
210000042816,17
210000042817,0
210000042818,17
210000042819,5
210000042821,0
210000042822,0
210000042823,0
210000042824,0
210000042825,0
210000042826,43
210000042827,41
210000042828,1
210000042829,3
210000042830,0
210000042831,0
210000042832,0
210000042835,0
210000042836,0
210000042837,0
210000042838,0
210000042839,0
210000042840,0
210000042841,8
210000042842,0
210000042843,0
210000042844,0
210000042845,0
210000042846,5
210000042847,6
210000042848,10
210000042849,0
210000042850,0
210000042851,0
210000042852,0
210000042853,1
210000042854,23
210000042855,4
210000042856,0
210000042857,0
210000042858,0
210000042859,0
210000042860,0
210000042861,0
210000042862,0
210000042863,0
210000042867,0
210000042868,12
210000042869,0
210000042870,0
210000042871,1
210000042872,0
210000050541,27
210000050542,2
210000050543,0
210000050545,2
210000050546,0
210000050570,0
210000050571,0
210000050572,0
210000050573,0
210000050574,0
210000050575,0
210000050576,0
210000050577,0
210000050579,0
210000050580,0
210000050581,2
210000050582,0
210000050583,0
210000050584,0
210000050585,0
210000050586,0
210000050587,0
210000050588,0
210000050589,0
210000050590,0
210000050591,0
210000050592,0
210000050593,0
210000050594,0
210000050595,0
210000050596,0
210000050597,0
210000050598,3
210000050599,0
210000050600,0
210000050601,0
210000050602,2
210000050603,0
210000050604,0
210000050605,0
210000050606,0
210000050607,0
210000050608,0
210000050609,0
210000050610,0
210000050611,0
210000050612,0
210000050613,0
210000050614,0
210000050615,0
210000050616,0
210000050617,0
210000050618,0
210000050619,0
210000050620,0
210000050621,0
210000050622,0
210000050623,0
210000050624,0
210000050625,0
210000050626,0
210000050627,0
210000050628,0
210000050629,0
210000050630,0
210000050631,0
210000050632,0
210000050633,0
210000050634,0
210000050635,0
210000050636,0
210000050637,0
210000050638,0
210000050639,0
210000050640,0
210000050641,0
210000050642,0
210000050643,0
210000050644,0
210000050645,0
210000050646,0
210000050647,0
210000050648,0
210000050649,0
210000050650,0
210000050651,0
210000050652,0
210000050653,1
210000050654,3
210000050655,10
210000050656,14
210000050657,20
210000050658,10
210000050659,0
210000050660,0
210000050661,0
210000050662,5
210000050663,2
210000050664,0
210000050665,0
210000050666,0
210000050667,0
210000050668,0
210000050669,9
210000050670,0
210000050671,0
210000050672,0
210000050673,0
210000050674,0
210000050675,0
210000050676,0
210000050677,0
210000050678,0
210000050679,0
210000050680,0
210000050681,0
210000050682,0
210000050683,0
210000050684,0
210000050685,0
210000050686,0
210000050687,0
210000019295,17
210000019296,17
210000019297,22
210000019298,24
210000019299,2
210000019300,19
210000019302,1
210000019303,7
210000019304,6
210000019305,12
210000019306,17
210000019307,25
210000019308,25
210000019309,2
210000019310,12
210000019313,3
210000019314,11
210000019315,7
210000019316,19
210000019317,25
210000019318,25
210000019322,25
210000019323,25
210000019324,25
210000019375,25
210000019376,25
210000019377,25
210000019378,2
210000019381,12
210000019382,16
210000019383,10
210000019387,8
210000019388,7
210000019389,1
210000019391,25
210000019392,25
210000019395,25
210000019396,25
210000019397,25
210000019398,25
210000019399,25
210000019406,25
210000019412,16
210000019414,25
210000019418,12
210000019419,25
210000019420,2
210000019421,25
210000019422,11
210000019423,25
210000019427,12
210000019429,23
210000019430,25
210000019438,1
210000019441,25
210000019442,25
210000019444,3
210000019456,18
210000019457,6
210000019464,9
210000019465,25
210000019468,12
210000019471,25
210000019472,25
210000019473,2
210000019497,25
210000019498,11
210000019504,25
210000019505,25
210000019506,25
210000019507,22
210000019514,1
210000019515,3
210000019521,10
210000019536,12
